"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"2440","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021200900003","2009-08-01","","01","영업/정상","11","영업","","","","","3442813","","","강원특별자치도 횡성군 우천면 양적리 37-10","강원특별자치도 횡성군 우천면 수남로266번길 52","","(주)지오이노텍","2009-09-01 17:45:30","I","2023-06-13 00:00:00","비내화 모르타르 제조업","293626.556501769","439758.892293901","대기배출업소관리","비내화 모르타르 제조업","5종","","8","300","8","300","",
"2441","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021200900004","2009-08-27","","01","영업/정상","11","영업","","","","","0333423399","","","강원특별자치도 횡성군 우천면 하궁리 29-1","","","동화레미콘(주)","2024-12-02 17:35:33","U","2024-12-04 02:40:00","","301932.041384714","443754.943010092","대기배출업소관리","","5종","","8","200","8","200","5228702644",
"2442","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021200900005","2009-08-28","","01","영업/정상","11","영업","","","","","0333440360","","","강원특별자치도 횡성군 우천면 오원리 527-2","","","(주)신진크린산업","2024-12-10 22:16:23","U","2024-12-12 02:40:00","세탁업","","","대기배출업소관리","세탁업","4종","","8","300","8","300","2248136743",
"2443","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021200400004","1991-07-31","","01","영업/정상","11","영업","","","","","033-343-8771","","","강원특별자치도 횡성군 공근면 창봉리 187-1-1","강원특별자치도 횡성군 공근면 영서로 680","225-872","일진산업(주)","2021-11-23 18:22:30","I","2023-06-13 00:00:00","시멘트, 석회, 플라스터 및 그 제품 제조업","283701.188730499","452495.660814971","대기배출업소관리","시멘트, 석회, 플라스터 및 그 제품 제조업","4종","레미콘","8","300","8","300","2248104862",
"2444","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021200800001","2008-12-04","","01","영업/정상","11","영업","","","","","0333439700","","","강원특별자치도 횡성군 서원면 압곡리 49-9","강원특별자치도 횡성군 서원면 취석로 21","","나비시스템","2022-06-30 16:24:55","I","2023-06-13 00:00:00","합성수지 및 기타 플라스틱물질 제조업","279269.205888832","443380.291807684","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","5종","건축자재","","0","","0","2241095403",
"2445","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021200900001","2009-03-13","","01","영업/정상","11","영업","","","","","033-344-1489","","","강원특별자치도 횡성군 우천면 우항리 468","강원특별자치도 횡성군 우천면 서동로 145-3","","(합)대동엘로이샷시","2022-07-14 16:22:46","I","2023-06-13 00:00:00","플라스틱제품 제조업","294553.155987479","438637.086106955","대기배출업소관리","플라스틱제품 제조업","5종","샷시","8","300","8","300","2248140873",
"2446","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201000008","2011-01-04","","01","영업/정상","11","영업","","","","","0333453909","","","강원특별자치도 횡성군 우천면 상대리 21","강원특별자치도 횡성군 우천면 봉화로 468","","(주)시너지","2011-06-27 16:47:31","I","2023-06-13 00:00:00","일반 제재업","298186.877694967","441674.850482882","대기배출업소관리","일반 제재업","5종","톱밥 및 우드칩","8","300","8","300","2248139338",
"2447","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201500006","2015-12-17","","01","영업/정상","11","영업","","","","","07050036563","","","","강원특별자치도 횡성군 우천면 우천제2농공단지로 65-50","25248","주식회사 케이프라이드","2024-02-08 14:11:33","U","2024-02-11 02:40:00","육류 가공 및 저장 처리업","294278.377424337","438991.957314583","대기배출업소관리","육류 가공 및 저장 처리업","5종","농축산물가동품","15","130","15","130","2158184635",
"2448","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201500007","2015-12-22","","01","영업/정상","11","영업","","","","","3403252","","","강원특별자치도 횡성군 둔내면 우용리 산 166","","","신안종합리조트(주)","2024-11-11 10:21:33","U","2024-11-13 02:40:00","","","","대기배출업소관리","","3종","","8","365","8","365","2248152476",
"2449","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201500008","2015-12-22","","01","영업/정상","11","영업","","","","","3407003","","","강원특별자치도 횡성군 횡성읍 묵계리 43-2","강원특별자치도 횡성군 횡성읍 청용길 15 ((주)두산종가집)","25241","대상주식회사","2023-08-18 18:04:22","U","2023-08-20 02:40:00","과실 가공 및 저장 처리업","286656.52975765","441635.851564271","대기배출업소관리","과실 가공 및 저장 처리업","5종","","8","110","8","110","1098114886",
"2450","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201500002","2015-12-01","","01","영업/정상","11","영업","","","","","0333405922","","","강원특별자치도 횡성군 횡성읍 학곡리 258","강원특별자치도 횡성군 횡성읍 학오로 89, 환경자원사업소","25210","횡성군청(환경자원사업소)","2023-08-23 15:20:23","U","2023-08-25 02:40:00","지방행정 집행기관","285776.173092044","445701.891745589","대기배출업소관리","지방행정 집행기관","5종","","6","300","6","300","2248304696",
"2451","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201500003","2015-12-02","","01","영업/정상","11","영업","","","","","0333445308","","","강원특별자치도 횡성군 서원면 석화리 646","강원특별자치도 횡성군 서원면 서원서로339번길 90","","성운개발주식회사","2020-05-12 16:55:34","I","2023-06-13 00:00:00","골프장 운영업","270074.975820994","442549.2407577","대기배출업소관리","골프장 운영업","5종","","4","90","4","90","1168135652",
"2452","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201500004","2015-12-02","","01","영업/정상","11","영업","","","","","0333424831","","","강원특별자치도 횡성군 우천면 양적리 37-13","강원특별자치도 횡성군 우천면 수남로266번길 65","225-811","일동후디스(주) 횡성유가공공장","2023-11-15 17:39:38","U","2023-11-17 02:40:00","","293721.288247644","439614.527859345","대기배출업소관리","","5종","유유 및 발효유류","4","300","4","300","2248517235",
"2453","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202400002","2024-06-22","","01","영업/정상","11","영업","","","","","033-344-1841","","","강원특별자치도 횡성군 우천면 오원리 814","강원특별자치도 횡성군 우천면 전재로130번길 29-8","25250","주식회사 뉴트리케어 (2공장)","2025-08-28 10:45:57","U","2025-08-30 02:40:00","건강기능식품 제조업","295931.600091226","438139.840581364","대기배출업소관리","건강기능식품 제조업","5종","곡류효소","8","300","","300","1018190589",
"2454","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202400003","2024-07-24","","01","영업/정상","11","영업","","","","","0333450026","","","강원특별자치도 횡성군 우천면 법주리 725 넥스트바이오(주)","강원특별자치도 횡성군 우천면 우천제2농공단지로 65-10, 넥스트바이오(주)","25249","넥스트바이오(주)","2024-07-30 17:19:22","U","2024-08-01 02:40:00","곡물 제분업","294086.00422436","439257.38657898","대기배출업소관리","곡물 제분업","5종","액상커피","8","300","8","300","1198606001",
"2455","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202400001","2024-05-07","","01","영업/정상","11","영업","","","","","033-370-1060","","","강원특별자치도 횡성군 서원면 창촌리 산 151-1","강원특별자치도 횡성군 서원면 서원남로 80","25201","주식회사 섬강레저","2024-05-09 18:00:11","U","2024-05-11 02:40:00","골프장 운영업","","","대기배출업소관리","골프장 운영업","5종","","11","180","11","180","8388602182",
"2456","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202500001","2025-03-12","","01","영업/정상","11","영업","","","","","0333441841","","","강원특별자치도 횡성군 우천면 오원리 875","강원특별자치도 횡성군 우천면 전재로130번길 29-26","25250","주식회사 뉴트리케어 (1공장)","2025-09-22 09:15:13","U","2025-09-24 02:40:00","건강기능식품 제조업","296034.881066304","438160.337030014","대기배출업소관리","건강기능식품 제조업","4종","","8","300","8","300","1018190589",
"2457","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202400004","2024-12-27","","01","영업/정상","11","영업","","","","","0333402248","","","강원특별자치도 횡성군 횡성읍 읍하리 58-1","강원특별자치도 횡성군 횡성읍 태기로 15","25220","횡성군청","2025-02-07 14:17:48","U","2025-02-09 02:40:00","일반 공공 행정","287035.700374272","443748.115154147","대기배출업소관리","일반 공공 행정","4종","","8","300","8","300","2248300929",
"2458","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202400005","2024-12-27","","01","영업/정상","11","영업","","","","","0333402681","","","강원특별자치도 횡성군 횡성읍 읍상리 32-3","강원특별자치도 횡성군 횡성읍 태기로 85","225-805","횡성읍행정복지센터","2024-12-27 16:18:57","I","2024-12-29 00:12:04","일반 공공 행정","287725.349315369","443828.587091945","대기배출업소관리","일반 공공 행정","5종","","8","300","8","300","2248301592",
"2459","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021202400006","2024-12-27","","01","영업/정상","11","영업","","","","","03334056230","","","강원특별자치도 횡성군 횡성읍 읍하리 420","강원특별자치도 횡성군 횡성읍 횡성로 379","225-808","횡성군보건소","2024-12-27 16:19:14","I","2024-12-29 00:12:04","일반 공공 행정","286990.055312201","443230.105789222","대기배출업소관리","일반 공공 행정","4종","석면","8","300","8","300","2248300967",
"2460","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021199400053","1994-08-24","","03","폐업","2","폐업","2001-10-19","","","","033 3433097","","225-830","강원특별자치도 횡성군 둔내면 두원리 570","","","현대시멘트(주) 레저사업본부","2001-10-19 17:50:21","I","2023-06-13 00:00:00","레미콘 제조업","","","대기배출업소관리","레미콘 제조업","5종","","8","250","8","250","",
"2461","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201000002","2010-05-04","","03","폐업","2","폐업","2012-05-07","","","","","","","강원특별자치도 횡성군 횡성읍 영영포리 113-3","","","천일테크개발(주)","2012-05-07 17:47:07","I","2023-06-13 00:00:00","","291245.537009921","445348.405084075","대기배출업소관리","","5종","","10","300","10","300","2248144409",
"2462","대기오염물질배출시설설치사업장","09_30_08_P","4261000","426100021201000003","2010-06-08","","03","폐업","2","폐업","2018-12-13","","","","0333446070","","","강원특별자치도 횡성군 횡성읍 묵계리 9 -2","강원특별자치도 횡성군 횡성읍 청용3길 25","225-802","범한산업(주)폴리머사업부","2018-12-18 08:56:21","I","2023-06-13 00:00:00","합성수지 및 기타 플라스틱물질 제조업","287091.350468925","441669.926544904","대기배출업소관리","합성수지 및 기타 플라스틱물질 제조업","5종","합성수지제품","24","300","24","300","6228103072",
