"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"967","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200002","2002-04-26","","01","영업/정상","11","영업","","","","","","","210-821","강원특별자치도 강릉시 강동면 모전리 81-3","","","강원제일덮개","2002-04-26 11:10:17","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","",
"968","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200003","2002-05-07","","01","영업/정상","11","영업","","","","","","","210-250","강원특별자치도 강릉시 입암동 65-1","","","공단자동차공업사","2002-05-07 09:24:58","I","2023-06-13 00:00:00","","369033.150734651","475306.552326002","기타수질오염원관리","","","","","0","","0","",
"969","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200004","2002-10-18","","01","영업/정상","11","영업","","","","","6412318","","","강원특별자치도 강릉시 홍제동 233-9","강원특별자치도 강릉시 하슬라로 14 (홍제동)","210-948","한진자동차공업사","2024-01-16 08:38:10","U","2024-01-18 02:40:00","","365643.906072005","474202.487705877","기타수질오염원관리","","","","","0","","0","2260757195",
"970","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200005","2002-11-23","","01","영업/정상","11","영업","","","","","","","210-250","강원특별자치도 강릉시 입암동 66-1","","","미진자동차정비공장","2002-11-23 09:55:25","I","2023-06-13 00:00:00","자동차 수리업","369054.559084894","475287.46922968","기타수질오염원관리","자동차 수리업","","","","0","","0","",
"971","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200006","2004-09-08","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 강릉시 입암동 102-1","","","우리의원","2010-12-14 16:20:37","I","2023-06-13 00:00:00","","368876.438553828","474733.112295114","기타수질오염원관리","","","","","0","","0","1109111044",
"972","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200007","2005-10-17","","01","영업/정상","11","영업","","","","","033653 7572","","","강원특별자치도 강릉시 입암동 102-1","","","다나의원","2014-12-11 15:22:18","I","2023-06-13 00:00:00","","368876.438553828","474733.112295114","기타수질오염원관리","","","","","0","","0","2269054389",
"973","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200200008","2006-01-03","","01","영업/정상","11","영업","","","","","033641 0782","","","강원특별자치도 강릉시 교동 1849-5","강원특별자치도 강릉시 원대로 143  (교동)","","교동칼라","2011-04-19 17:28:15","I","2023-06-13 00:00:00","","365796.049853128","475561.324685734","기타수질오염원관리","","","","","0","","0","2262992646",
"974","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300001","2003-01-04","","01","영업/정상","11","영업","","","","","643-8788","","","강원특별자치도 강릉시 죽헌동 254-1","강원특별자치도 강릉시 율곡로3173번길 3 (죽헌동)","25465","선명자동차공업사","2015-12-07 18:20:52","I","2023-06-13 00:00:00","","365459.89534819","477179.670113815","기타수질오염원관리","","","","","0","","0","2260195028",
"975","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300002","2003-01-30","","01","영업/정상","11","영업","","","","","","","210-851","강원특별자치도 강릉시 사천면 사기막리 464","","","경찰공제회","2003-01-30 15:04:05","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","",
"976","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300003","2003-03-19","","01","영업/정상","11","영업","","","","","","","210-851","강원특별자치도 강릉시 사천면 석교리 659-2","","","한영건기","2003-03-19 14:32:03","I","2023-06-13 00:00:00","","360198.117868252","482945.645233486","기타수질오염원관리","","","","","0","","0","2260112333",
"977","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300004","2003-09-22","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 강릉시 옥천동","","","텔포이내과","2010-03-26 09:56:37","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","2269043994",
"978","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300005","2003-08-28","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 강릉시 교동 1889-6","","","편안한 가정의학과","2007-12-26 10:54:29","I","2023-06-13 00:00:00","","365329.733071786","474967.768547762","기타수질오염원관리","","","","","0","","0","",
"979","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300007","2003-10-20","","01","영업/정상","11","영업","","","","","","","210-090","강원특별자치도 강릉시 옥천동 62-7","","","의료법인강릉성한의원","2003-10-20 10:41:34","I","2023-06-13 00:00:00","일반 병원","367308.684324063","474194.51066123","기타수질오염원관리","일반 병원","","","","0","","0","",
"980","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300008","2003-10-21","","01","영업/정상","11","영업","","","","","","","210-003","강원특별자치도 강릉시 교동 213-18","","","강원중기","2003-10-24 09:36:49","I","2023-06-13 00:00:00","자동차 수리업","367053.658297031","475068.87934905","기타수질오염원관리","자동차 수리업","","","","0","","0","",
"981","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200300009","2003-12-03","","01","영업/정상","11","영업","","","","","","","210-280","강원특별자치도 강릉시 학동 사서함 334-21호","","","공군제3155부대 관리대","2003-12-04 11:31:52","I","2023-06-13 00:00:00","골프장 운영업","","","기타수질오염원관리","골프장 운영업","","","","0","","0","2268300231",
"982","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400002","2004-06-15","","01","영업/정상","11","영업","","","","","","","210-102","강원특별자치도 강릉시 교동 136-3","","","공내과의원","2004-06-15 14:17:41","I","2023-06-13 00:00:00","일반 병원","367350.310408817","474886.113359663","기타수질오염원관리","일반 병원","","","","0","","0","",
"983","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400003","2004-08-27","","01","영업/정상","11","영업","","","","","","","210-290","강원특별자치도 강릉시 병산동 329","강원특별자치도 강릉시 성덕로 126  (병산동)","","(주)현대자동차강남정비센터","2004-08-27 15:44:55","I","2023-06-13 00:00:00","자동차 수리업","370729.000766824","475318.381923421","기타수질오염원관리","자동차 수리업","","","","0","","0","",
"984","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400004","2004-09-08","","01","영업/정상","11","영업","","","","","","","210-933","강원특별자치도 강릉시 옥천동 285","강원특별자치도 강릉시 옥가로 24  (옥천동)","","도그빌(주)","2004-09-08 19:37:39","I","2023-06-13 00:00:00","병원","367332.726940744","474564.446074913","기타수질오염원관리","병원","","","","0","","0","2268132379",
"985","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400005","2004-09-08","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 강릉시 임당동 114-2","강원특별자치도 강릉시 경강로 2110  (임당동)","","강릉하나이비인후과의원","2010-01-26 16:00:57","I","2023-06-13 00:00:00","","367168.990388628","474231.992217697","기타수질오염원관리","","","","","0","","0","",
"986","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400006","2004-09-21","","01","영업/정상","11","영업","","","","","","","210-715","강원특별자치도 강릉시 임당동 114-2","","","김정호소아과의원","2004-09-21 10:41:28","I","2023-06-13 00:00:00","일반 병원","367168.990388628","474231.992217697","기타수질오염원관리","일반 병원","","","","0","","0","2269048887",
"987","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400007","2004-10-08","","01","영업/정상","11","영업","","","","","0336438443","","","강원특별자치도 강릉시 유산동 455-2","강원특별자치도 강릉시 율곡로2615번길 26 (유산동)","","금호강릉대리점(금호공업사)","2017-01-23 17:20:52","I","2023-06-13 00:00:00","","368961.20635085","472810.684483351","기타수질오염원관리","","","","","0","","0","2263091911",
"988","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025200400008","2004-10-08","","01","영업/정상","11","영업","","","","","","","210-220","강원특별자치도 강릉시 유산동 455-2","","","동광건설기계정비공장","2004-10-08 14:21:40","I","2023-06-13 00:00:00","자동차 전문 수리업","368961.20635085","472810.684483351","기타수질오염원관리","자동차 전문 수리업","","","","0","","0","",
"989","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199200003","1992-12-06","","01","영업/정상","11","영업","","","","","033 6425533","","210-250","강원특별자치도 강릉시 입암동 10-16","","","대우자동차강릉정비사업소","2000-07-20 21:47:52","I","2023-06-13 00:00:00","","369692.007131983","475625.564485026","기타수질오염원관리","","","","","0","","0","",
"990","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199300001","1993-02-15","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 강릉시 강동면 안인진리 42","강원특별자치도 강릉시 강동면 갯목길 75","","해림원","2017-01-16 18:02:07","I","2023-06-13 00:00:00","","374824.657901232","472402.679077376","기타수질오염원관리","","","","","0","","0","2269066100",
"991","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199300003","1993-02-15","","01","영업/정상","11","영업","","","","","033644 6735","","","강원특별자치도 강릉시 강동면 안인진리 31","강원특별자치도 강릉시 강동면 갯목길 78","","구산수산","2008-04-21 17:37:37","I","2023-06-13 00:00:00","","374889.135899681","472561.261672862","기타수질오염원관리","","","","","0","","0","2269024037",
"992","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199300004","1993-02-15","","01","영업/정상","11","영업","","","","","033 6446843","","","강원특별자치도 강릉시 강동면 안인진리 21","","","동해수산","2000-07-23 11:55:30","I","2023-06-13 00:00:00","","374980.600261978","472463.035674388","기타수질오염원관리","","","","","0","","0","",
"993","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199300005","1993-02-15","","01","영업/정상","11","영업","","","","","6441974","","","강원특별자치도 강릉시 강동면 안인진리 44 ,49-5,53","","","합자회사피앤엘해양수산개발","2009-06-10 13:15:57","I","2023-06-13 00:00:00","","374881.909848594","472441.54563858","기타수질오염원관리","","","","","0","","0","2268127503",
"994","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199300006","1993-10-18","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 강릉시 주문진읍 주문리 170-10","","","명주공업사","2008-04-30 08:36:54","I","2023-06-13 00:00:00","","","","기타수질오염원관리","","","","","0","","0","",
"995","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199400001","1994-01-11","","01","영업/정상","11","영업","","","","","033 645 6044","","","강원특별자치도 강릉시 포남동 1118-6","","","진주공업사","2000-07-23 12:33:54","I","2023-06-13 00:00:00","","367609.210423587","475218.582938136","기타수질오염원관리","","","","","0","","0","2268196384",
"996","수질오염원설치시설(기타)","09_30_12_P","4201000","420100025199400002","1994-01-31","","01","영업/정상","11","영업","","","","","033 641 7221","","210-250","강원특별자치도 강릉시 입암동 63-1","","","21세기공업사","2000-07-23 12:38:39","I","2023-06-13 00:00:00","","368940.179520793","475374.047372911","기타수질오염원관리","","","","","0","","0","",
