"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"294","축산가공업","07_22_05_P","6530000","642000000419910001","1991-05-20","","03","폐업","0002","폐업","2007-04-05","","","","0333424831","0","225-814","강원특별자치도 횡성군 우천면 양적리 37번지 13호","","","일동후디스횡성공장","2007-04-06 10:52:01","I","2023-06-13 00:00:00","유가공업","293721.288247644","439614.527859345","축산물가공업","유가공업","0","L00","12",
"295","축산가공업","07_22_05_P","6530000","642000000419930001","1993-11-23","","03","폐업","0002","폐업","2021-05-18","","","","0334554437","751.94","269-821","강원특별자치도 철원군 철원읍 월하리 8번지 2호","강원특별자치도 철원군 철원읍 금학로 691","269-821","장안푸드","2021-05-18 09:53:35","I","2023-06-13 00:00:00","식육가공업","218470.531374704","527236.025945453","축산물가공업","식육가공업","0","000","18",
"296","축산가공업","07_22_05_P","6530000","642000000419940001","2005-03-21","","03","폐업","0002","폐업","2011-09-01","","","","0337472092","0","220-843","강원특별자치도 원주시 흥업면 사제리 1433번지 5호","강원특별자치도 원주시 흥업면 광터길 151","220-843","부원식품","2011-09-01 18:25:15","I","2023-06-13 00:00:00","식육가공업","277911.952095414","427174.190050728","축산물가공업","식육가공업","0","000","12",
"297","축산가공업","07_22_05_P","6530000","642000000419940002","1994-10-17","","03","폐업","0002","폐업","2006-10-10","","","","0336448191","0","210-811","강원특별자치도 강릉시 구정면 여찬리 541번지 16호","강원특별자치도 강릉시 구정면 진재골길 199","210-811","장충식품","2007-01-18 09:50:05","I","2023-06-13 00:00:00","식육가공업","365640.123490191","471118.930683754","축산물가공업","식육가공업","0","000","6",
"298","축산가공업","07_22_05_P","6530000","642000000419940004","1994-12-29","","03","폐업","0002","폐업","2006-01-26","","","","0332570066","","200-240","강원특별자치도 춘천시 신동  1356번지 2호","강원특별자치도 춘천시 신동솔밭길 104 (신동)","200-240","대양식품영농조합법인","2006-01-26 16:52:29","I","2023-06-13 00:00:00","식육가공업","264229.661705786","492145.995604998","축산물가공업","식육가공업","0","000","0",
"299","축산가공업","07_22_05_P","6530000","642000000419950001","2005-04-11","","03","폐업","0002","폐업","2013-02-01","","","","0334321609","0","250-875","강원특별자치도 홍천군 남면 화전리 107번지 7호","","","맑은골장수마을영농조합법인","2013-02-07 08:26:29","I","2023-06-13 00:00:00","식육가공업","267216.866462252","456416.701782139","축산물가공업","식육가공업","0","L00","2",
"300","축산가공업","07_22_05_P","6530000","642000000419950002","1995-12-08","","03","폐업","0002","폐업","2021-02-19","","","","0332629911","0","200-200","강원특별자치도 춘천시 삼천동  37번지 31호","강원특별자치도 춘천시 스포츠타운길 445 (삼천동)","200-200","장터유통","2021-02-19 14:12:33","I","2023-06-13 00:00:00","식육가공업","262112.423512422","485416.959276015","축산물가공업","식육가공업","0","000","2",
"301","축산가공업","07_22_05_P","6530000","642000000420180004","2018-03-28","","03","폐업","0002","폐업","2022-11-21","","","","","100.14","","강원특별자치도 춘천시 동면 장학리 639번지 1호","강원특별자치도 춘천시 동면 공단로70번길 219","","제이앤케이푸드","2022-11-21 20:33:56","I","2023-06-13 00:00:00","식육가공업","265953.495930879","490011.082613597","축산물가공업","식육가공업","0","L00","2",
"302","축산가공업","07_22_05_P","6530000","642000000420020001","2005-06-13","","03","폐업","0002","폐업","2007-06-08","","","","0334611665","180.18","252-805","강원특별자치도 인제군 인제읍 남북리 386번지 11호 2층","강원특별자치도 인제군 인제읍 인제로112번길 36-30 (2층)","252-805","(주)대암육가공","2007-06-19 10:19:58","I","2023-06-13 00:00:00","식육가공업","302260.418692645","507158.227126678","축산물가공업","식육가공업","0","L00","6",
"303","축산가공업","07_22_05_P","6530000","642000000420020002","2002-09-03","","03","폐업","0002","폐업","2014-05-27","","","","0334529985","1115.84","269-804","강원특별자치도 철원군 갈말읍 문혜리 1383번지 8호","강원특별자치도 철원군 갈말읍 호국로 4991","269-804","훔메축산주식회사","2014-05-27 10:53:01","I","2023-06-13 00:00:00","식육가공업","227330.893217265","518086.605513714","축산물가공업","식육가공업","0","L00","35",
"304","축산가공업","07_22_05_P","6530000","642000000420020003","2002-12-30","","03","폐업","0002","폐업","2008-11-28","","","","0334559982","200","269-816","강원특별자치도 철원군 동송읍 오지리 126번지 1호","","","일보농장","2008-12-05 09:56:19","I","2023-06-13 00:00:00","알가공업","222015.657593438","520152.424470142","축산물가공업","알가공업","0","000","7",
"305","축산가공업","07_22_05_P","6530000","642000000420020004","2002-07-16","","03","폐업","0002","폐업","2013-11-04","","","","0336356307","178.46","217-070","강원특별자치도 속초시 노학동  1000번지 65호","강원특별자치도 속초시 바람꽃마을1길 83 (노학동)","217-070","우정푸드링","2013-11-04 11:24:03","I","2023-06-13 00:00:00","식육가공업","333671.684933391","522927.166820336","축산물가공업","식육가공업","0","000","4",
"306","축산가공업","07_22_05_P","6530000","642000000420020005","2002-12-05","","03","폐업","0002","폐업","2007-06-29","","","","0336433628","0","210-190","강원특별자치도 강릉시 담산동  335번지 1호","강원특별자치도 강릉시 모산로169번길 20 (담산동)","210-190","거성냉동","2007-07-13 11:00:11","I","2023-06-13 00:00:00","식육가공업","367467.159781208","471005.803310674","축산물가공업","식육가공업","0","000","4",
"307","축산가공업","07_22_05_P","6530000","642000000420020006","2002-07-23","","03","폐업","0002","폐업","2014-07-29","","","","","58","240-180","강원특별자치도 동해시 동회동  208번지 14호","강원특별자치도 동해시 효자로 671-1 (동회동)","240-180","(주)지브이푸드시스템","2014-07-29 15:15:48","I","2023-06-13 00:00:00","식육가공업","386322.513597646","445465.463014137","축산물가공업","식육가공업","0","L00","1",
"308","축산가공업","07_22_05_P","6530000","642000000420020007","2002-01-05","","03","폐업","0002","폐업","2012-12-31","","","","0333341290","0","232-804","강원특별자치도 평창군 평창읍 대하리 206번지 1호","강원특별자치도 평창군 평창읍 평창강로 156","232-804","대정식품","2013-02-04 13:56:18","I","2023-06-13 00:00:00","식육가공업","319189.821534927","424211.791452207","축산물가공업","식육가공업","0","000","4",
"309","축산가공업","07_22_05_P","6530000","642000000420030001","2003-10-09","","03","폐업","0002","폐업","2024-03-13","","","","0333353393","1359.19","","강원특별자치도 평창군 대관령면 차항리산1번지 12호","강원특별자치도 평창군 대관령면 차항동녘길 26-11","232-950","농업회사법인(주)설목장","2024-03-13 10:54:21","U","2024-03-15 02:40:00","유가공업","348674.292639157","470181.855964708","축산물가공업","유가공업","0","L00","6",
"310","축산가공업","07_22_05_P","6530000","642000000420030002","2003-12-05","","03","폐업","0002","폐업","2008-05-06","","","","0334525575","1098.25","269-802","강원특별자치도 철원군 갈말읍 군탄리 505번지 6호","","","대민푸드시스템","2008-05-07 10:51:28","I","2023-06-13 00:00:00","식육가공업","","","축산물가공업","식육가공업","0","000","2",
"311","축산가공업","07_22_05_P","6530000","642000000420030003","2003-06-20","","03","폐업","0002","폐업","2024-05-10","","","","0337330555","86","220-807","강원특별자치도 원주시 문막읍 포진리 642번지 21호","강원특별자치도 원주시 문막읍 귀문로 1391","220-807","델리월드","2024-05-13 13:37:03","U","2024-05-15 02:40:00","식육가공업","272240.233195448","420469.611684858","축산물가공업","식육가공업","0","000","8",
"312","축산가공업","07_22_05_P","6530000","642000000420030004","2003-08-06","","03","폐업","0002","폐업","2011-11-14","","","","0334324410","407","250-871","강원특별자치도 홍천군 남면 명동리 516번지","","","뫼내뜰영농조합법인","2011-11-14 18:05:52","I","2023-06-13 00:00:00","식육가공업","","","축산물가공업","식육가공업","0","L00","2",
"313","축산가공업","07_22_05_P","6530000","642000000420030005","2003-12-30","","03","폐업","0002","폐업","2017-07-05","","","","0332420808","0","200-853","강원특별자치도 춘천시 동면 지내리 73번지 1호","강원특별자치도 춘천시 동면 금옥길 44-5","200-853","뫼바우식품","2017-07-07 14:44:07","I","2023-06-13 00:00:00","식육가공업","269164.572477119","490703.071716244","축산물가공업","식육가공업","0","000","1",
"314","축산가공업","07_22_05_P","6530000","642000000420060007","2006-05-01","","03","폐업","0002","폐업","2010-02-05","","","","0332612335","1131.8","200-944","강원특별자치도 춘천시 퇴계동  865번지 c동","강원특별자치도 춘천시 퇴계공단길 46 (퇴계동,c동)","200-944","신영축산","2010-02-05 11:12:03","I","2023-06-13 00:00:00","식육가공업","264725.028558555","482666.484448108","축산물가공업","식육가공업","0","000","3",
"315","축산가공업","07_22_05_P","6530000","642000000420060009","2006-08-31","","03","폐업","0002","폐업","2008-04-10","","","","0332522966","713.51","200-160","강원특별자치도 춘천시 후평동  325번지 1호","강원특별자치도 춘천시 삭주로 157 (후평동)","200-957","(주)하나식품","2008-04-11 11:20:35","I","2023-06-13 00:00:00","식육가공업","265710.935950205","487358.491533193","축산물가공업","식육가공업","0","L00","15",
"316","축산가공업","07_22_05_P","6530000","642000000420060010","2006-09-20","","03","폐업","0002","폐업","2008-10-31","","","","0337486624","492","220-150","강원특별자치도 원주시 무실동  1127번지 2호","강원특별자치도 원주시 송삼길 209 (무실동)","220-150","(주)AT푸드시스템","2013-12-20 08:15:29","I","2023-06-13 00:00:00","식육가공업","281530.490871918","425381.220669871","축산물가공업","식육가공업","0","L00","10",
"317","축산가공업","07_22_05_P","6530000","642000000420060011","2006-10-13","","03","폐업","0002","폐업","2020-12-30","","","","0332571919","175.14","200-937","강원특별자치도 춘천시 온의동  65번지 34호","강원특별자치도 춘천시 영서로 2345 (온의동)","200-937","명동우미닭갈비(주)","2021-01-08 13:57:53","I","2023-06-13 00:00:00","식육가공업","262903.455740556","485364.316296694","축산물가공업","식육가공업","0","L00","3",
"318","축산가공업","07_22_05_P","6530000","642000000420060012","2006-10-18","","03","폐업","0002","폐업","2024-11-25","","","","0334527121","","269-804","강원특별자치도 철원군 갈말읍 문혜리 1383번지 8호","강원특별자치도 철원군 갈말읍 호국로 4991","269-804","(주)한양육가공","2024-11-25 17:30:01","U","2024-11-27 02:40:00","식육가공업","227330.893217265","518086.605513714","축산물가공업","식육가공업","0","L00","12",
"319","축산가공업","07_22_05_P","6530000","642000000420060013","2006-10-26","","03","폐업","0002","폐업","2018-05-16","2011-03-16","2012-03-10","","0335927772","133","233-901","강원특별자치도 정선군 사북읍 사북리 356번지 229호","강원특별자치도 정선군 사북읍 사북1길 38","233-906","푸드하이랜드","2018-05-17 08:36:05","I","2023-06-13 00:00:00","식육가공업","360914.13081011","415462.862172645","축산물가공업","식육가공업","0","000","3",
"320","축산가공업","07_22_05_P","6530000","642000000420060014","2006-11-09","","03","폐업","0002","폐업","2017-12-18","","","","0336451635","109.06","210-230","강원특별자치도 강릉시 월호평동  545번지 1호","강원특별자치도 강릉시 독송길 65 (월호평동)","210-230","(주)계룡식품","2017-12-20 09:10:16","I","2023-06-13 00:00:00","식육가공업","370641.841341304","472341.637305619","축산물가공업","식육가공업","0","L00","8",
"321","축산가공업","07_22_05_P","6530000","642000000420060015","2006-11-21","","03","폐업","0002","폐업","2007-05-16","","","","0336411819","0","210-811","강원특별자치도 강릉시 구정면 여찬리 136번지 8호","강원특별자치도 강릉시 구정면 새끼미길 59","210-811","대관령축산유통","2007-05-18 13:34:59","I","2023-06-13 00:00:00","식육가공업","366259.366887225","470639.592337724","축산물가공업","식육가공업","0","000","4",
