"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"379","사료제조업","02_04_05_P","6530000","653000050220240008","2024-03-04","","01","영업/정상","0000","정상","","","","","0333455681","","","강원특별자치도 태백시 장성동  263번지 3호","강원특별자치도 태백시 계산11길 45-9 (장성동)","26050","참솔 주식회사","2024-03-04 14:08:49","I","2024-03-06 00:15:38","사료제조업(단미)","377391.166950428","402661.843970376","사료제조업","","0","000","0",
"380","사료제조업","02_04_05_P","6530000","653000050220240009","2024-03-04","","01","영업/정상","0000","정상","","","","","0333455681","","","강원특별자치도 태백시 장성동  263번지 3호","강원특별자치도 태백시 계산11길 45-9 (장성동)","26050","참솔 주식회사","2024-03-04 14:08:59","I","2024-03-06 00:15:38","사료제조업(단미)","377391.166950428","402661.843970376","사료제조업","","0","000","0",
"381","사료제조업","02_04_05_P","6530000","653000050220240003","2024-02-20","","01","영업/정상","0000","정상","","","","","0336351860","","","강원특별자치도 속초시 대포동  932번지 1호","강원특별자치도 속초시 농공단지길 108 (대포동)","","영흥물산","2024-02-28 09:39:33","U","2024-03-01 02:40:00","사료제조업(단미)","339781.541845089","520332.006052781","사료제조업","","0","000","0",
"382","사료제조업","02_04_05_P","6530000","653000050220250026","2025-08-05","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 동해시 천곡동  977번지 2호","강원특별자치도 동해시 감추4길 15 (천곡동)","","비디디밥","2025-08-05 11:32:08","I","2025-08-07 00:20:02","사료제조업(단미)","387298.713194194","448094.03952681","사료제조업","","0","000","0",
"383","사료제조업","02_04_05_P","6530000","653000050220250025","2025-07-23","","01","영업/정상","0000","정상","","","","","0335398134","","","강원특별자치도 동해시 초구동  110번지 0호","강원특별자치도 동해시 새들길 73 (초구동)","25705","동해시농업기술센터","2025-07-23 18:07:37","I","2025-07-25 00:20:02","사료제조업(보조)","","","사료제조업","","0","000","0",
"384","사료제조업","02_04_05_P","6530000","653000050220250027","2025-09-03","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 고성군 죽왕면 오호리 278번지 26호","강원특별자치도 고성군 죽왕면 송지호로 15-15","","영어조합법인 동해안푸드","2025-09-03 19:11:58","I","2025-09-05 00:20:02","사료제조업(단미)","333027.685300376","537237.876257657","사료제조업","","0","000","0",
"385","사료제조업","02_04_05_P","6530000","653000050220250022","2025-06-17","","01","영업/정상","0000","정상","","","","","0333304722","","","강원특별자치도 평창군 용평면 백옥포리 181번지 4호","강원특별자치도 평창군 용평면 새터마을길 4-23","","평창군유용미생물배양센터 용평지소","2025-06-17 17:47:31","I","2025-06-19 00:20:02","사료제조업(보조)","","","사료제조업","","0","000","0",
"386","사료제조업","02_04_05_P","6530000","653000050220250023","2025-07-03","","01","영업/정상","0000","정상","","","","","0336446611","","","강원특별자치도 강릉시 강동면 모전리 15번지 2호","강원특별자치도 강릉시 강동면 임곡로 316-8","","현대특수사료㈜","2025-07-03 14:48:50","I","2025-07-05 00:20:02","사료제조업(단미)","375113.784889346","469054.52074079","사료제조업","","0","000","0",
"387","사료제조업","02_04_05_P","6530000","653000050220250024","2025-07-03","","01","영업/정상","0000","정상","","","","","0337632196","","","강원특별자치도 원주시 가현동  451번지 0호","강원특별자치도 원주시 봉장길 23-32 (가현동)","","㈜알켐바이오","2025-07-03 14:49:34","I","2025-07-05 00:20:02","사료제조업(배합)","282469.41473405","432761.221657159","사료제조업","","0","000","0",
"388","사료제조업","02_04_05_P","6530000","653000050220250019","2025-05-12","","01","영업/정상","0000","정상","","","","","0339131442","","","강원특별자치도 춘천시 남산면 행촌리 516번지 0호","강원특별자치도 춘천시 남산면 충효로 437, (행촌리516번지)","24466","더존비앤씨티(강아지숲)/베이커리 선","2025-05-12 10:25:39","I","2025-05-14 00:20:35","사료제조업(단미)","258353.481618461","470338.167236553","사료제조업","","0","000","0",
"389","사료제조업","02_04_05_P","6530000","653000050220250020","2025-05-12","","01","영업/정상","0000","정상","","","","","0339131442","","","강원특별자치도 춘천시 남산면 광판리 1193번지 0호","강원특별자치도 춘천시 남산면 충효로 437, (광판리1193번지)","24466","더존비앤씨티(강아지숲)/카페 겨울","2025-05-12 11:00:33","I","2025-05-14 00:20:35","사료제조업(단미)","258353.481618461","470338.167236553","사료제조업","","0","000","0",
"390","사료제조업","02_04_05_P","6530000","653000050220250021","2025-05-12","","01","영업/정상","0000","정상","","","","","0339131442","","","강원특별자치도 춘천시 남산면 광판리 1198번지 0호","강원특별자치도 춘천시 남산면 충효로 437, (광판리1198번지)","24466","더존비앤씨티(강아지숲)/카페 여름","2025-05-12 10:27:37","I","2025-05-14 00:20:35","사료제조업(단미)","258353.481618461","470338.167236553","사료제조업","","0","000","0",
"391","사료제조업","02_04_05_P","6530000","653000050220250011","2025-03-24","","01","영업/정상","0000","정상","","","","","0334354962","","","강원특별자치도 홍천군 홍천읍 상오안리 687번지 7호","강원특별자치도 홍천군 홍천읍 농공단지길 23-26","","㈜비피도 제2공장","2025-04-25 17:59:00","U","2025-04-27 02:40:00","사료제조업(보조)","273073.211201426","461789.318690699","사료제조업","","0","000","0",
"392","사료제조업","02_04_05_P","6530000","653000050220250007","2025-02-19","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 춘천시 석사동  830번지 4호","강원특별자치도 춘천시 새롬공원길5번길 23-1, 1층 (석사동)","","댕츄리","2025-03-31 10:49:13","U","2025-04-02 02:40:00","사료제조업(단미)","265623.697365039","483792.485359523","사료제조업","","0","000","0",
"393","사료제조업","02_04_05_P","6530000","653000050220250016","2025-04-15","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 삼척시 당저동  34번지 7호","강원특별자치도 삼척시 중앙로 261-1, 1층 (당저동)","25921","멍브레","2025-04-15 09:52:44","I","2025-04-17 00:10:40","사료제조업(단미)","391720.280320074","440456.599640514","사료제조업","","0","000","0",
"394","사료제조업","02_04_05_P","6530000","653000050220250009","2025-03-12","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 강릉시 교동  1901번지 4호","강원특별자치도 강릉시 하슬라로 145, 1층 (교동)","","견생개꿀","2025-03-31 10:48:21","U","2025-04-02 02:40:00","사료제조업(단미)","365046.404076628","475032.292697942","사료제조업","","0","000","0",
"395","사료제조업","02_04_05_P","6530000","653000050220250008","2025-03-04","","01","영업/정상","0000","정상","","","","","0337315766","","","강원특별자치도 원주시 문막읍 포진리 61번지 0호","강원특별자치도 원주시 문막읍 귀문로 1356-31","26374","원주시농협쌀조합공동사업법인","2025-03-04 18:12:57","I","2025-03-06 00:10:58","사료제조업(단미)","272922.294587511","420553.475113625","사료제조업","","0","000","0",
"396","사료제조업","02_04_05_P","6530000","653000050220250017","2025-04-25","","01","영업/정상","0000","정상","","","","","0334351199","","","강원특별자치도 홍천군 서면 모곡리 549번지 5호","강원특별자치도 홍천군 서면 밤벌길19번길 111","25100","㈜쉐르빌리안티티","2025-04-25 11:06:52","I","2025-04-27 00:10:10","사료제조업(수입)","252537.915274867","466755.361701456","사료제조업","","0","000","0",
"397","사료제조업","02_04_05_P","6530000","653000050220250010","2025-03-19","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 원주시 단구동  851번지 46호","강원특별자치도 원주시 우러리길 15, 1층 (단구동)","","댕시락","2025-03-31 10:47:37","U","2025-04-02 02:40:00","사료제조업(단미)","284750.842744024","424043.040405274","사료제조업","","0","000","0",
"398","사료제조업","02_04_05_P","6530000","653000050220250005","2025-02-17","","01","영업/정상","0000","정상","","","","","0336446611","","","강원특별자치도 강릉시 강동면 모전리 15번지 2호","강원특별자치도 강릉시 강동면 임곡로 316-8","25627","현대특수사료㈜","2025-02-17 13:31:22","I","2025-02-19 00:10:43","사료제조업(수입)","375113.784889346","469054.52074079","사료제조업","","0","000","0",
"399","사료제조업","02_04_05_P","6530000","653000050220250006","2025-02-17","","01","영업/정상","0000","정상","","","","","0332614907","","","강원특별자치도 춘천시 동내면 거두리 1144번지 0호","강원특별자치도 춘천시 동내면 거두단지1길 39","","㈜애드바이오텍","2025-02-17 14:21:11","I","2025-02-19 00:10:43","사료제조업(보조)","268610.125364766","485398.610453281","사료제조업","","0","000","0",
"400","사료제조업","02_04_05_P","6530000","653000050220250018","2025-04-30","","01","영업/정상","0000","정상","","","","","0337632196","","","강원특별자치도 원주시 가현동  451번지 0호","강원특별자치도 원주시 봉장길 23-32 (가현동)","","㈜알켐바이오","2025-04-30 17:47:05","I","2025-05-02 00:20:40","사료제조업(보조)","282469.41473405","432761.221657159","사료제조업","","0","000","0",
"401","사료제조업","02_04_05_P","6530000","653000050220250013","2025-04-09","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 강릉시 교동  1898번지 15호 101호","강원특별자치도 강릉시 정원로 78-9, 1층 101호 (교동)","","멍슈슈","2025-04-09 16:49:03","I","2025-04-11 00:10:01","사료제조업(단미)","364993.958948206","475092.310173116","사료제조업","","0","000","0",
"402","사료제조업","02_04_05_P","6530000","653000050220250014","2025-04-09","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 원주시 반곡동  1809번지 11호 엔터비즈타워 a동 1004호","강원특별자치도 원주시 입춘로 45, 엔터비즈타워 a동 10층 1004호 (반곡동)","","㈜바이오비","2025-04-09 16:48:26","I","2025-04-11 00:10:01","사료제조업(보조)","286650.196160256","425529.258545694","사료제조업","","0","000","0",
"403","사료제조업","02_04_05_P","6530000","653000050220250015","2025-04-09","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 강릉시 주문진읍 교항리 523번지 21호","강원특별자치도 강릉시 주문진읍 공시내길 83-5","","주식회사 경인","2025-04-09 16:47:00","I","2025-04-11 00:10:01","사료제조업(단미)","359508.59124926","486944.596674735","사료제조업","","0","000","0",
"404","사료제조업","02_04_05_P","6530000","653000050220250012","2025-03-31","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 홍천군 홍천읍 신장대리 9번지 17호 중앙시장 라동 117-4호","강원특별자치도 홍천군 홍천읍 신장대로 89, 중앙시장 라동 117-4호","","홍천 개아빠","2025-03-31 10:50:22","I","2025-04-02 00:10:23","사료제조업(단미)","278127.043078245","465773.079113903","사료제조업","","0","000","0",
"405","사료제조업","02_04_05_P","6530000","653000050220230034","2023-12-12","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 정선군 사북읍 사북리 452번지 66호 고운미소빌딩","강원특별자치도 정선군 사북읍 사북2길 30, 고운미소빌딩 4층","","(주)히즈윌","2024-08-28 11:23:29","U","2024-08-30 02:40:00","사료제조업(수입)","361289.588719679","415541.014018542","사료제조업","","0","000","0",
