"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"1104","이용업","05_19_01_P","4201000","4201000-203-2008-00005","2008-05-13","","03","폐업","02","폐업","2008-06-20","","","","","42.30","","강원특별자치도 강릉시 연곡면 영진리 355-4","","","부영이용원","2008-05-13 17:46:24","I","2023-06-13 00:00:00","일반이용업","361515.839579143","486947.304831688","일반이용업","1","0","1","1","0","0","3","","","","임대","0","0","0","N",
"1105","이용업","05_19_01_P","4201000","4201000-203-2008-00007","2008-07-23","","03","폐업","02","폐업","2009-06-15","","","","","33.00","","강원특별자치도 강릉시 포남동 1293-1 일송상가, 121호","","","현영이발관","2008-07-23 17:07:56","I","2023-06-13 00:00:00","일반이용업","368638.024909925","476079.651464047","일반이용업","1","0","1","0","0","0","2","","","","임대","0","0","0","N",
"1106","이용업","05_19_01_P","4201000","4201000-203-2010-00001","2010-03-03","","03","폐업","02","폐업","2010-10-04","","","","033 653 1061","64.50","","강원특별자치도 강릉시 옥천동 138","","","솔향이용소","2010-03-03 15:29:56","I","2023-06-13 00:00:00","일반이용업","367524.391101498","474584.153168798","일반이용업","0","0","0","0","1","1","8","","","","","0","0","0","N",
"1107","이용업","05_19_01_P","4201000","4201000-203-2010-00002","2010-03-15","","03","폐업","02","폐업","2011-05-25","","","","","32.80","","강원특별자치도 강릉시 옥천동 217-11","","","회진페밀리이용샵","2010-03-15 13:23:29","I","2023-06-13 00:00:00","일반이용업","367309.102745191","474729.985679884","일반이용업","2","0","1","0","0","0","4","","","","임대","0","0","0","N",
"1108","이용업","05_19_01_P","4201000","4201000-203-2011-00001","2011-05-24","","03","폐업","02","폐업","2011-07-26","","","","","28.27","","강원특별자치도 강릉시 포남동 1082-14","","","서일이발관","2011-07-26 14:16:36","I","2023-06-13 00:00:00","일반이용업","368115.729177151","476120.292303288","일반이용업","3","0","1","1","0","0","3","","","","임대","0","0","0","N",
"1109","이용업","05_19_01_P","4201000","4201000-203-2013-00005","2013-11-18","","03","폐업","02","폐업","2014-07-18","","","","033 642 7273","8.40","","강원특별자치도 강릉시 성남동 61-6","강원특별자치도 강릉시 중앙시장1길 3 (성남동, 1층)","25543","중앙목욕탕이용소","2013-11-18 20:49:30","I","2023-06-13 00:00:00","일반이용업","367198.881040234","473984.499358399","일반이용업","0","0","1","1","0","0","2","","","","임대","0","0","0","N",
"1110","이용업","05_19_01_P","4201000","4201000-203-2011-00002","2011-08-03","","03","폐업","02","폐업","2011-08-12","","","","","33.65","","강원특별자치도 강릉시 옥천동 217-11","","","회진패밀리이용샆","2011-08-03 12:00:40","I","2023-06-13 00:00:00","일반이용업","367309.102745191","474729.985679884","일반이용업","2","0","1","0","0","0","2","","","","임대","0","0","0","N",
"1111","이용업","05_19_01_P","4201000","4201000-203-2000-00003","2000-12-27","","03","폐업","02","폐업","2021-02-01","","","","033 6447126","84.24","","강원특별자치도 강릉시 옥천동 217-11","강원특별자치도 강릉시 옥천로 60 (옥천동)","25551","성실이용소","2021-02-01 16:58:00","I","2023-06-13 00:00:00","일반이용업","367309.102745191","474729.985679884","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1112","이용업","05_19_01_P","4201000","4201000-203-2011-00003","2011-12-29","","03","폐업","02","폐업","2012-02-08","","","","033 641 6017","10.00","","강원특별자치도 강릉시 성남동 61-6","","","중앙목욕탕이용소","2011-12-29 10:27:42","I","2023-06-13 00:00:00","일반이용업","367198.881040234","473984.499358399","일반이용업","3","0","1","1","0","0","2","","","","임대","0","0","0","N",
"1113","이용업","05_19_01_P","4201000","4201000-203-2002-00009","2002-01-23","","03","폐업","02","폐업","2016-07-18","","","","033 6472828","9.90","","강원특별자치도 강릉시 옥천동 135","강원특별자치도 강릉시 경강로 2157 (옥천동)","25552","효경이용소","2012-02-20 15:13:32","I","2023-06-13 00:00:00","일반이용업","367471.779111385","474631.614462624","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1114","이용업","05_19_01_P","4201000","4201000-203-2013-00001","2013-02-13","","03","폐업","02","폐업","2014-06-13","","","","","10.00","","강원특별자치도 강릉시 주문진읍 주문리 311-1","강원특별자치도 강릉시 주문진읍 주문로 144","25412","에이스사우나이용소","2013-02-13 17:30:15","I","2023-06-13 00:00:00","일반이용업","360963.318892261","489604.913895264","일반이용업","0","0","3","3","0","0","1","","","","","0","0","0","N",
"1115","이용업","05_19_01_P","4201000","4201000-203-1983-00003","1983-07-02","","03","폐업","02","폐업","2025-05-27","","","","033 5341525","23.32","","강원특별자치도 강릉시 옥계면 현내리 372-5","강원특별자치도 강릉시 옥계면 현내시장길 75-1, 1층","25634","옥계이용소","2025-05-27 17:29:55","U","2025-05-29 02:40:00","일반이용업","379661.501853586","458219.985334613","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"1116","이용업","05_19_01_P","4201000","4201000-203-1992-00002","1992-03-25","","03","폐업","02","폐업","2018-10-29","","","","033 6481534","20.80","","강원특별자치도 강릉시 옥천동 123-6","강원특별자치도 강릉시 옥천로 17-1 (옥천동)","25555","최이용소","2018-10-29 10:47:43","I","2023-06-13 00:00:00","일반이용업","367622.157088283","474486.397935981","일반이용업","1","0","0","0","0","0","3","","","","","0","0","0","N",
"1117","이용업","05_19_01_P","4201000","4201000-203-1985-00002","1985-01-29","","03","폐업","02","폐업","2008-03-17","","","","033 6465453","64.50","","강원특별자치도 강릉시 옥천동 138","","","금강이용소","2004-03-23 00:00:00","I","2023-06-13 00:00:00","일반이용업","367524.391101498","474584.153168798","일반이용업","0","0","0","0","0","0","7","","","","","0","0","0","N",
"1118","이용업","05_19_01_P","4201000","4201000-203-1999-00004","1999-09-15","","03","폐업","02","폐업","2017-11-27","","","","033 6475564","127.80","","강원특별자치도 강릉시 옥천동 142-9","강원특별자치도 강릉시 옥천로65번길 18 (옥천동)","25551","뉴국제이용원","2017-11-27 14:08:02","I","2023-06-13 00:00:00","일반이용업","367177.088888663","474574.062872888","일반이용업","0","0","0","0","0","0","12","","","","","0","0","0","N",
"1119","이용업","05_19_01_P","4201000","4201000-203-1997-00004","1997-03-13","","03","폐업","02","폐업","2004-10-13","","","","033 6477973","50.00","","강원특별자치도 강릉시 옥천동 185-3","","","쎈스이용소","2004-10-13 00:00:00","I","2023-06-13 00:00:00","일반이용업","367225.626292689","474343.054946473","일반이용업","3","1","0","0","0","0","10","","","","","0","0","0","N",
"1120","이용업","05_19_01_P","4201000","4201000-203-2007-00001","2007-04-19","","03","폐업","02","폐업","2009-03-06","","","","","33.00","","강원특별자치도 강릉시 포남동 1073-18","","","K K 이용소","2010-12-10 17:20:43","I","2023-06-13 00:00:00","일반이용업","368378.366140546","476237.364113108","일반이용업","3","0","1","0","0","0","0","","","","","0","0","0","N",
"1121","이용업","05_19_01_P","4201000","4201000-203-1987-00004","1987-11-10","","03","폐업","02","폐업","2005-08-29","","","","033 6461513","30.00","","강원특별자치도 강릉시 포남동 1139-3","","","서울이용소","2004-10-04 00:00:00","I","2023-06-13 00:00:00","일반이용업","367879.144502003","474963.023078442","일반이용업","2","0","0","0","0","0","4","","","","","0","0","0","N",
"1122","이용업","05_19_01_P","4201000","4201000-203-1975-00001","1975-03-05","","03","폐업","02","폐업","2021-02-09","","","","033 6410526","16.50","","강원특별자치도 강릉시 노암동 249-15","강원특별자치도 강릉시 율곡로 2748-1 (노암동)","25584","보경이용소","2021-02-09 16:17:25","I","2023-06-13 00:00:00","일반이용업","367855.699557307","473902.882374342","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1123","이용업","05_19_01_P","4201000","4201000-203-1972-00005","1972-09-16","","03","폐업","02","폐업","2013-10-18","","","","033 6610284","21.40","","강원특별자치도 강릉시 주문진읍 주문리 784","강원특별자치도 강릉시 주문진읍 소돌안길 48","25407","7.7이용소","2013-07-02 09:13:16","I","2023-06-13 00:00:00","일반이용업","360584.005950004","490763.510468155","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1124","이용업","05_19_01_P","4201000","4201000-203-1984-00003","1984-06-27","","03","폐업","02","폐업","2003-03-14","","","","033 6611949","15.40","","강원특별자치도 강릉시 주문진읍 주문리 1053","","","우정이용소","2003-07-08 00:00:00","I","2023-06-13 00:00:00","일반이용업","360547.202258422","489249.43255962","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"1125","이용업","05_19_01_P","4201000","4201000-203-1975-00009","1975-07-21","","03","폐업","02","폐업","2013-02-15","","","","033 6481750","10.00","","강원특별자치도 강릉시 남문동 7-8","","","국제이용소","2003-08-19 00:00:00","I","2023-06-13 00:00:00","일반이용업","366783.746668309","473717.58581593","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1126","이용업","05_19_01_P","4201000","4201000-203-1990-00001","1990-08-16","","03","폐업","02","폐업","2006-11-21","","","","033 6450388","15.90","","강원특별자치도 강릉시 노암동 310-7","","","자력수이용소","2003-08-19 00:00:00","I","2023-06-13 00:00:00","일반이용업","367491.747857531","473556.160720087","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1127","이용업","05_19_01_P","4201000","4201000-203-1975-00002","1975-02-05","","03","폐업","02","폐업","2021-05-03","","","","033 6481203","17.30","","강원특별자치도 강릉시 노암동 311-2","강원특별자치도 강릉시 노가니길 14 (노암동)","25587","그린이용소","2021-05-03 17:25:10","I","2023-06-13 00:00:00","일반이용업","367407.865335716","473526.484897037","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1128","이용업","05_19_01_P","4201000","4201000-203-1972-00004","1972-08-17","","03","폐업","02","폐업","2003-03-14","","","","033 6622848","14.00","","강원특별자치도 강릉시 주문진읍 주문리 270","","","동해이용소","2003-03-17 00:00:00","I","2023-06-13 00:00:00","일반이용업","361118.190755102","489676.566639541","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1129","이용업","05_19_01_P","4201000","4201000-203-1981-00001","1981-08-10","","03","폐업","02","폐업","2017-07-29","","","","033 6626371","13.30","","강원특별자치도 강릉시 주문진읍 주문리 1052-1","강원특별자치도 강릉시 주문진읍 민등산길 4","","철뚝이용소","2017-07-28 11:00:39","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1130","이용업","05_19_01_P","4201000","4201000-203-1966-00001","1966-07-22","","03","폐업","02","폐업","2013-10-18","","","","033 6627679","19.37","","강원특별자치도 강릉시 주문진읍 주문리 312-32","강원특별자치도 강릉시 주문진읍 항구3길 5","25412","월화이용소","2008-10-29 14:03:25","I","2023-06-13 00:00:00","일반이용업","360859.5063894","489563.931434986","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1131","이용업","05_19_01_P","4201000","4201000-203-1998-00001","1998-04-15","","03","폐업","02","폐업","2004-08-20","","","","033 6422859","79.20","","강원특별자치도 강릉시 옥천동 300-3","","","월드이용소","2003-07-08 00:00:00","I","2023-06-13 00:00:00","일반이용업","367466.367942136","475109.72238831","일반이용업","0","0","0","0","0","0","10","","","","","0","0","0","N",
"1132","이용업","05_19_01_P","4201000","4201000-203-2000-00010","2000-01-27","","03","폐업","02","폐업","2021-02-08","","","","033 6421310","23.60","","강원특별자치도 강릉시 옥천동 304-1","강원특별자치도 강릉시 중기안길 29 (옥천동)","25550","나래이용소","2021-02-08 10:38:31","I","2023-06-13 00:00:00","일반이용업","367512.78570639","475062.102356808","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1133","이용업","05_19_01_P","4201000","4201000-203-1974-00003","1974-07-26","","03","폐업","02","폐업","2005-02-15","","","","033 6482467","19.50","","강원특별자치도 강릉시 옥천동 317-3","","","문화이용소","2004-04-12 00:00:00","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1134","이용업","05_19_01_P","4201000","4201000-203-1995-00007","1995-07-02","","03","폐업","02","폐업","2011-09-19","","","","033 6468701","18.00","","강원특별자치도 강릉시 옥천동 321","","","용천이용소","2003-07-08 00:00:00","I","2023-06-13 00:00:00","일반이용업","367503.646108367","474947.163580054","일반이용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"1135","이용업","05_19_01_P","4201000","4201000-203-1998-00002","1998-01-14","","03","폐업","02","폐업","2009-07-22","","","","033 6411251","8.00","","강원특별자치도 강릉시 옥천동 334-8","","","명도이용소","2003-07-08 00:00:00","I","2023-06-13 00:00:00","일반이용업","367473.785281921","474822.636558553","일반이용업","1","0","0","0","0","0","2","","","","","0","0","0","N",
"1136","이용업","05_19_01_P","4201000","4201000-203-1987-00006","1987-05-26","","03","폐업","02","폐업","2003-03-14","","","","033 6465698","15.90","","강원특별자치도 강릉시 성남동 19-2","","","남강이용소","2003-07-08 00:00:00","I","2023-06-13 00:00:00","일반이용업","367563.093410276","474140.660950263","일반이용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"1137","이용업","05_19_01_P","4201000","4201000-203-1971-00002","1971-10-30","","03","폐업","02","폐업","2003-01-06","","","","033 6467470","26.70","","강원특별자치도 강릉시 성남동 45","","","금성이용소","2003-02-24 00:00:00","I","2023-06-13 00:00:00","일반이용업","","","일반이용업","0","0","0","0","0","0","5","","","","","0","0","0","N",
